crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
0,sfc_unique_p2_1,True,False,,1.1651854074992727,0.027092456817626953,,1.1651854074992727,-21.0
1,sfc_cache_p4_1,True,False,,-2.0623513585830935,0.026479005813598633,,-2.0623513585830935,-6.0
1,sfc_cache_p3_1,True,False,,-1.2123513585830938,0.04349875450134277,,-1.2123513585830938,-10.0
1,sfc_cache_p1_1,True,False,,-6.334497880172907,0.06546640396118164,,-6.334497880172907,-10.0
1,sfc_unique_p1_1,True,False,,-1.2541929262389502,0.06522846221923828,,-1.2541929262389502,-21.0
2,sfc_cache_p4_1,True,False,,-1.9123513585830914,0.016516447067260742,,-1.9123513585830914,-6.0
2,sfc_cache_p3_1,True,False,,-0.2908437420987937,0.03089594841003418,,-0.2908437420987937,-6.0
2,sfc_unique_p3_1,True,False,,8.325185407499271,0.0309295654296875,,8.325185407499271,-21.0
2,sfc_cache_p1_1,True,False,,-1.960093894746783,0.046215057373046875,,-1.960093894746783,-6.0
0,sfc_cache_p2_2,True,False,,-36.43313784949392,0.026686668395996094,,-36.43313784949392,-6.0
3,sfc_cache_p4_1,True,False,,-5.366738046252543,0.02965712547302246,,-5.366738046252543,-6.0
0,sfc_unique_p6_1,True,False,,-16.482048886611302,0.020661115646362305,,-16.482048886611302,-21.0
0,sfc_cache_p5_1,True,False,,-25.092048886611302,0.03515768051147461,,-25.092048886611302,-10.0
1,sfc_cache_p2_2,True,False,,-40.66619008478786,0.026748180389404297,,-40.66619008478786,-1.67
0,sfc_unique_p5_3,True,False,,-1.9500488866113024,0.01766514778137207,,-1.9500488866113024,-21.0
0,sfc_cache_p6_3,True,False,,-6.880346457514015,0.04038119316101074,,-6.880346457514015,-6.0
0,sfc_cache_p6_1,True,False,,2.465946329433809,0.06749725341796875,,2.465946329433809,-6.0
0,sfc_cache_p4_3,True,False,,-6.020346457514014,0.09682059288024902,,-6.020346457514014,-6.0
0,sfc_cache_p4_1,True,False,,-3.7596938271257176,0.11368107795715332,,-3.7596938271257176,-6.0
0,sfc_cache_p3_1,True,False,,-3.8679512909620275,0.1308448314666748,,-3.8679512909620275,-6.0
0,sfc_cache_p1_2,True,False,,3.702263036421039,0.15786099433898926,,3.702263036421039,-6.0
0,sfc_unique_p1_2,True,False,,-6.74773696357896,0.15768790245056152,,-6.74773696357896,-21.0
1,sfc_cache_p3_3,True,False,,-27.435816681603395,0.02339029312133789,,-27.435816681603395,-10.0
1,sfc_cache_p3_2,True,False,,-26.863137849493917,0.041408538818359375,,-26.863137849493917,-6.0
1,sfc_cache_p1_1,True,False,,-27.16654645168726,0.05826306343078613,,-27.16654645168726,-6.0
1,sfc_unique_p6_3,True,False,,-11.621764058372415,0.02213120460510254,,-11.621764058372415,-21.0
1,sfc_unique_p6_2,True,False,,-3.051973710739471,0.04654812812805176,,-3.051973710739471,-21.0
1,sfc_cache_p6_1,True,False,,-7.128253905345517,0.07012224197387695,,-7.128253905345517,-6.0
1,sfc_cache_p5_2,True,False,,-12.891924637686454,0.09626388549804688,,-12.891924637686454,-6.0
1,sfc_cache_p5_1,True,False,,8.79765121511095,0.12573456764221191,,8.79765121511095,-6.0
1,sfc_cache_p4_1,True,False,,-8.632162760258378,0.14985156059265137,,-8.632162760258378,-6.0
1,sfc_unique_p6_1,True,False,,-23.712048886611303,0.02801990509033203,,-23.712048886611303,-21.0
1,sfc_unique_p2_2,True,False,,-12.374841028773226,0.0556337833404541,,-12.374841028773226,-21.0
1,sfc_cache_p3_1,True,False,,-18.88996612855506,0.07646346092224121,,-18.88996612855506,-6.0
2,sfc_cache_p2_1,True,False,,-22.053410429919886,0.016538143157958984,,-22.053410429919886,-10.0
2,sfc_cache_p1_1,True,False,,-24.033410429919883,0.03271007537841797,,-24.033410429919883,-10.0
2,sfc_unique_p5_3,True,False,,-34.072754896196486,0.023909330368041992,,-34.072754896196486,-21.0
2,sfc_unique_p2_3,True,False,,-35.62501860014258,0.05110597610473633,,-35.62501860014258,-21.0
2,sfc_cache_p6_3,True,False,,-39.6408681162396,0.0802614688873291,,-39.6408681162396,-6.0
2,sfc_cache_p3_1,True,False,,-16.74385844050173,0.0981292724609375,,-16.74385844050173,-10.0
2,sfc_cache_p2_1,True,False,,-40.81257992611872,0.1212165355682373,,-40.81257992611872,-1.67
